datos_a､o,clase_inmueble,distrito_cod,distrito_nombre,barrio_cod,barrio_nombre,uso_cod,uso_deno,inmuebles_barrio,a､o_cons_medio,sup_cons_barrio,sup_cons_media,sup_suelo_barrio,sup_suelo_media,val_cat_barrio,val_cat_medio
2015,UR,9,Moncloa - Aravaca,92,ARG哘LLES,O,Oficinas,357,1.963,214.979,602,,,4.1521092781E8,1163055.82
2015,UR,9,Moncloa - Aravaca,92,ARG哘LLES,P,Edificio Singular,7,1.956,133.271,19.039,,,1.8186535482E8,2.598076497E7
2015,UR,9,Moncloa - Aravaca,92,ARG哘LLES,R,Religioso,14,1.953,26.226,1.873,,,3.675756521E7,2625540.37
2015,UR,9,Moncloa - Aravaca,92,ARG哘LLES,V,Residencial,12.64,1.949,1.645.620,130,,,3.07254462291E9,243081.06
2015,UR,9,Moncloa - Aravaca,92,ARG哘LLES,Y,Sanidad y Beneficencia,10,1.944,42.094,4.209,,,5.788831199E7,5788831.2
2015,UR,9,Moncloa - Aravaca,93,CIUDAD UNIVERSITARIA,A,Almacén-Estacionamiento,4.481,1.984,238.43,53,,,1.2310070194E8,27471.7
2015,UR,9,Moncloa - Aravaca,93,CIUDAD UNIVERSITARIA,C,Comercial,333,1.967,55.756,167,,,7.56504926E7,227178.66
2015,UR,9,Moncloa - Aravaca,93,CIUDAD UNIVERSITARIA,E,Cultural,87,1.966,1.218.299,14.003,,,1.03834714347E9,1.193502464E7
2015,UR,9,Moncloa - Aravaca,93,CIUDAD UNIVERSITARIA,G,Ocio y Hostelería,5,1.963,3.085,617,,,4594295.8,918859.16
2015,UR,9,Moncloa - Aravaca,93,CIUDAD UNIVERSITARIA,I,Industrial,66,1.966,646.118,9.79,,,4.5387994753E8,6876968.9
2015,UR,9,Moncloa - Aravaca,93,CIUDAD UNIVERSITARIA,K,Deportivo,28,1.978,4.107.258,146.688,,,3.9717405012E8,1.41847875E7
2015,UR,9,Moncloa - Aravaca,93,CIUDAD UNIVERSITARIA,M,"Suelos sin edificar, obras de urbanización y jardinería",191,,,,1.708.579,8.945,3.6794319041E8,1926404.14
2015,UR,9,Moncloa - Aravaca,93,CIUDAD UNIVERSITARIA,O,Oficinas,131,1.975,255.012,1.947,,,2.9129277816E8,2223608.99
2015,UR,9,Moncloa - Aravaca,93,CIUDAD UNIVERSITARIA,P,Edificio Singular,19,1.975,272.389,14.336,,,2.0698038541E8,1.08937045E7
2015,UR,9,Moncloa - Aravaca,93,CIUDAD UNIVERSITARIA,R,Religioso,9,1.95,10.399,1.155,,,1.050920558E7,1167689.51
2015,UR,9,Moncloa - Aravaca,93,CIUDAD UNIVERSITARIA,V,Residencial,7.339,1.973,1.553.831,212,,,2.00554751371E9,273272.59
2015,UR,9,Moncloa - Aravaca,93,CIUDAD UNIVERSITARIA,Y,Sanidad y Beneficencia,89,1.987,266.78,2.998,,,2.4151559518E8,2713658.37
2015,UR,9,Moncloa - Aravaca,94,VALDEZARZA,A,Almacén-Estacionamiento,3.174,1.988,177.526,56,,,8.573397515E7,27011.33
2015,UR,9,Moncloa - Aravaca,94,VALDEZARZA,C,Comercial,796,1.961,56.854,71,,,6.230064403E7,78267.14
2015,UR,9,Moncloa - Aravaca,94,VALDEZARZA,E,Cultural,9,1.968,73.214,8.135,,,5.947650433E7,6608500.48
2015,UR,9,Moncloa - Aravaca,94,VALDEZARZA,G,Ocio y Hostelería,3,1.961,314,105,,,328798.96,109599.65
2015,UR,9,Moncloa - Aravaca,94,VALDEZARZA,I,Industrial,32,1.958,3.022,94,,,2267320.99,70853.78
2015,UR,9,Moncloa - Aravaca,94,VALDEZARZA,K,Deportivo,5,1.984,9.288,1.858,,,7500185.94,1500037.19
2015,UR,9,Moncloa - Aravaca,94,VALDEZARZA,M,"Suelos sin edificar, obras de urbanización y jardinería",107,,,,106.685,997,3.8066385E7,355760.61
2015,UR,9,Moncloa - Aravaca,94,VALDEZARZA,O,Oficinas,10,1.978,1.882,188,,,2409698.95,240969.9
2015,UR,9,Moncloa - Aravaca,94,VALDEZARZA,P,Edificio Singular,1,1.96,16.941,16.941,,,1.389346287E7,1.389346287E7
2015,UR,9,Moncloa - Aravaca,94,VALDEZARZA,R,Religioso,10,1.967,6.887,689,,,7103320.77,710332.08
2015,UR,9,Moncloa - Aravaca,94,VALDEZARZA,V,Residencial,14.166,1.968,1.227.371,87,,,1.3849691723E9,97767.13
2015,UR,9,Moncloa - Aravaca,94,VALDEZARZA,Y,Sanidad y Beneficencia,15,1.975,13.958,931,,,1.775617774E7,1183745.18
2015,UR,9,Moncloa - Aravaca,95,VALDEMARÍN,A,Almacén-Estacionamiento,2.135,2.003,100.195,47,,,3.478467541E7,16292.59
2015,UR,9,Moncloa - Aravaca,95,VALDEMARÍN,C,Comercial,17,2.003,5.444,320,,,8551449.9,503026.46
2015,UR,9,Moncloa - Aravaca,95,VALDEMARÍN,E,Cultural,12,1.983,95.816,7.985,,,8.199433206E7,6832861.0
2015,UR,9,Moncloa - Aravaca,95,VALDEMARÍN,G,Ocio y Hostelería,42,1.99,24.544,584,,,3.382105443E7,805263.2
2015,UR,9,Moncloa - Aravaca,95,VALDEMARÍN,I,Industrial,8,1.979,1.705,213,,,3094345.4,386793.18
2015,UR,9,Moncloa - Aravaca,95,VALDEMARÍN,K,Deportivo,9,1.997,16.648,1.85,,,9619586.22,1068842.91
2015,UR,9,Moncloa - Aravaca,95,VALDEMARÍN,M,"Suelos sin edificar, obras de urbanización y jardinería",314,,,,788.427,2.511,1.3623243857E8,433861.27
2015,UR,9,Moncloa - Aravaca,95,VALDEMARÍN,O,Oficinas,48,2.002,77.546,1.616,,,1.0531706347E8,2194105.49
2015,UR,9,Moncloa - Aravaca,95,VALDEMARÍN,P,Edificio Singular,2,1.979,7.567,3.784,,,7712638.91,3856319.46
2015,UR,9,Moncloa - Aravaca,95,VALDEMARÍN,R,Religioso,2,1.982,6.134,3.067,,,1477269.95,738634.98
2015,UR,9,Moncloa - Aravaca,95,VALDEMARÍN,V,Residencial,2.429,2.001,653.045,269,,,8.030974229E8,330628.83
2015,UR,9,Moncloa - Aravaca,95,VALDEMARÍN,Y,Sanidad y Beneficencia,8,1.994,58.87,7.359,,,5.525127586E7,6906409.48
2015,UR,9,Moncloa - Aravaca,96,EL PLANTÍO,A,Almacén-Estacionamiento,1.266,2.005,69.399,55,,,3.567326372E7,28177.93
2015,UR,9,Moncloa - Aravaca,96,EL PLANTÍO,C,Comercial,48,1.99,51.988,1.083,,,6.799546197E7,1416572.12
2015,UR,9,Moncloa - Aravaca,96,EL PLANTÍO,E,Cultural,6,1.978,8.668,1.445,,,7649727.9,1274954.65
2015,UR,9,Moncloa - Aravaca,96,EL PLANTÍO,G,Ocio y Hostelería,10,1.964,11.383,1.138,,,1.225723997E7,1225724.0
2015,UR,9,Moncloa - Aravaca,96,EL PLANTÍO,I,Industrial,23,1.973,21.951,954,,,1.794509993E7,780221.74
2015,UR,9,Moncloa - Aravaca,96,EL PLANTÍO,K,Deportivo,7,1.974,7.706,1.101,,,5867907.58,838272.51
2015,UR,9,Moncloa - Aravaca,96,EL PLANTÍO,M,"Suelos sin edificar, obras de urbanización y jardinería",66,,,,215.253,3.261,5.372048695E7,813946.77
2015,UR,9,Moncloa - Aravaca,96,EL PLANTÍO,O,Oficinas,219,1.998,260.149,1.188,,,3.2235789001E8,1471953.84
2015,UR,9,Moncloa - Aravaca,96,EL PLANTÍO,R,Religioso,1,1.95,296,296,,,708972.06,708972.06
2015,UR,9,Moncloa - Aravaca,96,EL PLANTÍO,T,Espectáculos,7,283,633,90,,,560836.08,80119.44
2015,UR,9,Moncloa - Aravaca,96,EL PLANTÍO,V,Residencial,1.065,1.984,452.211,425,,,5.4673380764E8,513365.08
2015,UR,9,Moncloa - Aravaca,96,EL PLANTÍO,Y,Sanidad y Beneficencia,9,1.971,6.83,759,,,6944219.66,771579.96
2015,UR,9,Moncloa - Aravaca,97,ARAVACA,A,Almacén-Estacionamiento,5.698,1.998,211.346,37,,,7.103566834E7,12466.77
2015,UR,9,Moncloa - Aravaca,97,ARAVACA,C,Comercial,373,1.984,41.029,110,,,5.6318426E7,150987.74
2015,UR,9,Moncloa - Aravaca,97,ARAVACA,E,Cultural,12,1.98,69.311,5.776,,,6.950650594E7,5792208.83
2015,UR,9,Moncloa - Aravaca,97,ARAVACA,G,Ocio y Hostelería,4,1.973,3.375,844,,,4531657.19,1132914.3
2015,UR,9,Moncloa - Aravaca,97,ARAVACA,I,Industrial,29,1.973,3.153,109,,,3284294.5,113251.53
2015,UR,9,Moncloa - Aravaca,97,ARAVACA,K,Deportivo,62,1.987,34.47,556,,,3.195852181E7,515460.03
2015,UR,9,Moncloa - Aravaca,97,ARAVACA,M,"Suelos sin edificar, obras de urbanización y jardinería",226,,,,1.155.432,5.113,1.3607498426E8,602101.7
2015,UR,9,Moncloa - Aravaca,97,ARAVACA,O,Oficinas,74,1.988,72.342,978,,,7.558983738E7,1021484.29
2015,UR,9,Moncloa - Aravaca,97,ARAVACA,P,Edificio Singular,4,1.978,3.061,765,,,2500321.33,625080.33
2015,UR,9,Moncloa - Aravaca,97,ARAVACA,R,Religioso,8,1.974,18.075,2.259,,,1.945225051E7,2431531.31
2015,UR,9,Moncloa - Aravaca,97,ARAVACA,T,Espectáculos,1,1.96,1.573,1.573,,,1749889.9,1749889.9
2015,UR,9,Moncloa - Aravaca,97,ARAVACA,V,Residencial,9.512,1.99,2.037.366,214,,,2.21060162269E9,232401.35
2015,UR,9,Moncloa - Aravaca,97,ARAVACA,Y,Sanidad y Beneficencia,18,1.989,63.992,3.555,,,7.645976763E7,4247764.87
2015,UR,10,Latina,101,LOS CARMENES,A,Almacén-Estacionamiento,1.972,1.994,106.755,54,,,3.546874412E7,17986.18
2015,UR,10,Latina,101,LOS CARMENES,C,Comercial,408,1.976,55.925,137,,,4.772185661E7,116965.33
2015,UR,10,Latina,101,LOS CARMENES,E,Cultural,3,1.981,13.286,4.429,,,1.054807625E7,3516025.42
2015,UR,10,Latina,101,LOS CARMENES,G,Ocio y Hostelería,5,1.568,520,104,,,431991.15,86398.23
2015,UR,10,Latina,101,LOS CARMENES,I,Industrial,20,1.963,29.109,1.455,,,1.827695256E7,913847.63
2015,UR,10,Latina,101,LOS CARMENES,K,Deportivo,13,1.994,84.427,6.494,,,5.28285412E7,4063733.94
2015,UR,10,Latina,101,LOS CARMENES,M,"Suelos sin edificar, obras de urbanización y jardinería",48,,,,541.395,11.279,2.048920283E7,426858.39
2015,UR,10,Latina,101,LOS CARMENES,O,Oficinas,31,1.986,6.844,221,,,6683812.61,215606.86
2015,UR,10,Latina,101,LOS CARMENES,P,Edificio Singular,2,1.975,9.175,4.588,,,7789930.05,3894965.02
2015,UR,10,Latina,101,LOS CARMENES,V,Residencial,7.389,1.977,663.635,90,,,5.7222996983E8,77443.49
2015,UR,10,Latina,101,LOS CARMENES,Y,Sanidad y Beneficencia,5,1.994,8.264,1.653,,,8526301.46,1705260.29
2015,UR,10,Latina,102,PUERTA DEL ANGEL,A,Almacén-Estacionamiento,3.408,1.99,207.96,61,,,7.492812012E7,21985.95
2015,UR,10,Latina,102,PUERTA DEL ANGEL,C,Comercial,1.744,1.96,167.737,96,,,1.7102656771E8,98065.69
2015,UR,10,Latina,102,PUERTA DEL ANGEL,E,Cultural,32,1.96,49.139,1.536,,,3.859853677E7,1206204.27
2015,UR,10,Latina,102,PUERTA DEL ANGEL,G,Ocio y Hostelería,7,1.688,3.104,443,,,3838754.85,548393.55
2015,UR,10,Latina,102,PUERTA DEL ANGEL,I,Industrial,74,1.962,17.87,241,,,9449132.24,127690.98
2015,UR,10,Latina,102,PUERTA DEL ANGEL,K,Deportivo,4,1.975,1.356,339,,,921181.79,230295.45
2015,UR,10,Latina,102,PUERTA DEL ANGEL,M,"Suelos sin edificar, obras de urbanización y jardinería",48,,,,35.757,745,1.00221052E7,208793.86
2015,UR,10,Latina,102,PUERTA DEL ANGEL,O,Oficinas,150,1.967,44.552,297,,,3.804135029E7,253609.0
2015,UR,10,Latina,102,PUERTA DEL ANGEL,P,Edificio Singular,1,1.97,3.548,3.548,,,3346899.36,3346899.36
2015,UR,10,Latina,102,PUERTA DEL ANGEL,R,Religioso,3,1.968,828,276,,,701115.2,233705.07
2015,UR,10,Latina,102,PUERTA DEL ANGEL,T,Espectáculos,1,1.958,2.144,2.144,,,2341248.0,2341248.0
2015,UR,10,Latina,102,PUERTA DEL ANGEL,V,Residencial,20.038,1.964,1.668.405,83,,,1.55961801257E9,77833.02
2015,UR,10,Latina,102,PUERTA DEL ANGEL,Y,Sanidad y Beneficencia,16,1.964,11.258,704,,,1.088702515E7,680439.07
2015,UR,10,Latina,103,LUCERO,A,Almacén-Estacionamiento,3.925,1.993,184.12,47,,,5.474025058E7,13946.56
2015,UR,10,Latina,103,LUCERO,C,Comercial,966,1.974,102.347,106,,,9.076692273E7,93961.62
2015,UR,10,Latina,103,LUCERO,E,Cultural,23,1.972,45.758,1.989,,,3.327452779E7,1446718.6
2015,UR,10,Latina,103,LUCERO,G,Ocio y Hostelería,14,1.963,1.381,99,,,1142970.28,81640.73
2015,UR,10,Latina,103,LUCERO,I,Industrial,42,1.969,9.661,230,,,4666957.24,111118.03
2015,UR,10,Latina,103,LUCERO,K,Deportivo,9,1.979,7.895,877,,,5662023.98,629113.78
2015,UR,10,Latina,103,LUCERO,M,"Suelos sin edificar, obras de urbanización y jardinería",52,,,,428.075,8.232,1.21158535E7,232997.18
2015,UR,10,Latina,103,LUCERO,O,Oficinas,76,1.979,13.514,178,,,1.172090411E7,154222.42
2015,UR,10,Latina,103,LUCERO,P,Edificio Singular,1,2.007,12.74,12.74,,,9076052.97,9076052.97
2015,UR,10,Latina,103,LUCERO,R,Religioso,5,1.979,4.511,902,,,4218952.23,843790.45
2015,UR,10,Latina,103,LUCERO,V,Residencial,16.165,1.972,1.338.549,83,,,1.22185354185E9,75586.36
2015,UR,10,Latina,103,LUCERO,Y,Sanidad y Beneficencia,12,1.986,22.667,1.889,,,2.245436963E7,1871197.47
2015,UR,10,Latina,104,ALUCHE,A,Almacén-Estacionamiento,9.288,1.99,339.041,37,,,9.577859596E7,10312.08
2015,UR,10,Latina,104,ALUCHE,C,Comercial,2.044,1.97,204.947,100,,,1.601136544E8,78333.49
2015,UR,10,Latina,104,ALUCHE,E,Cultural,45,1.974,121.353,2.697,,,9.052502215E7,2011667.16
2015,UR,10,Latina,104,ALUCHE,G,Ocio y Hostelería,33,1.972,5.045,153,,,3573508.78,108288.14
2015,UR,10,Latina,104,ALUCHE,I,Industrial,117,1.972,36.143,309,,,2.182490659E7,186537.66
2015,UR,10,Latina,104,ALUCHE,K,Deportivo,33,1.976,34.848,1.056,,,1.775558966E7,538048.17
2015,UR,10,Latina,104,ALUCHE,M,"Suelos sin edificar, obras de urbanización y jardinería",60,,,,147.904,2.465,1.910430988E7,318405.16
2015,UR,10,Latina,104,ALUCHE,O,Oficinas,157,1.972,18.721,119,,,1.487986272E7,94776.2
2015,UR,10,Latina,104,ALUCHE,P,Edificio Singular,3,1.975,8.132,2.711,,,6229555.95,2076518.65
2015,UR,10,Latina,104,ALUCHE,R,Religioso,14,1.975,6.268,448,,,5245573.34,374683.81
2015,UR,10,Latina,104,ALUCHE,V,Residencial,29.976,1.97,2.523.706,84,,,2.22136390521E9,74104.75
2015,UR,10,Latina,104,ALUCHE,Y,Sanidad y Beneficencia,59,1.972,258.65,4.384,,,1.9531452421E8,3310415.66
2015,UR,10,Latina,105,CAMPAMENTO,A,Almacén-Estacionamiento,1.82,1.991,62.45,34,,,2.103683443E7,11558.7
2015,UR,10,Latina,105,CAMPAMENTO,C,Comercial,496,1.971,35.296,71,,,2.813210274E7,56717.95
2015,UR,10,Latina,105,CAMPAMENTO,E,Cultural,8,1.973,15.525,1.941,,,1.037723091E7,1297153.86
2015,UR,10,Latina,105,CAMPAMENTO,G,Ocio y Hostelería,13,1.964,1.512,116,,,979470.33,75343.87
2015,UR,10,Latina,105,CAMPAMENTO,I,Industrial,74,1.968,5.888,80,,,2299834.23,31078.84
2015,UR,10,Latina,105,CAMPAMENTO,K,Deportivo,4,1.977,7.433,1.858,,,2156523.39,539130.85
2015,UR,10,Latina,105,CAMPAMENTO,M,"Suelos sin edificar, obras de urbanización y jardinería",66,,,,937.349,14.202,1.4622250978E8,2215492.57
2015,UR,10,Latina,105,CAMPAMENTO,O,Oficinas,44,1.974,7.927,180,,,6429823.3,146132.35
2015,UR,10,Latina,105,CAMPAMENTO,P,Edificio Singular,10,1.943,102.094,10.209,,,9.622193177E7,9622193.18
2015,UR,10,Latina,105,CAMPAMENTO,R,Religioso,4,1.974,222,56,,,160556.2,40139.05
2015,UR,10,Latina,105,CAMPAMENTO,V,Residencial,8.47,1.973,755.227,89,,,6.3629819717E8,75123.75
2015,UR,10,Latina,105,CAMPAMENTO,Y,Sanidad y Beneficencia,6,1.982,5.28,880,,,4074045.45,679007.58
2015,UR,10,Latina,106,CUATRO VIENTOS,A,Almacén-Estacionamiento,2.182,2.007,63.804,29,,,2.199755928E7,10081.37
2015,UR,10,Latina,106,CUATRO VIENTOS,C,Comercial,36,2.008,30.114,836,,,1.556309158E7,432308.1
2015,UR,10,Latina,106,CUATRO VIENTOS,E,Cultural,1,2.008,18.49,18.49,,,1.579725051E7,1.579725051E7
2015,UR,10,Latina,106,CUATRO VIENTOS,G,Ocio y Hostelería,2,980,31.494,15.747,,,1.493080857E7,7465404.28
2015,UR,10,Latina,106,CUATRO VIENTOS,I,Industrial,18,1.978,103.831,5.768,,,3.48991771E7,1938843.17
2015,UR,10,Latina,106,CUATRO VIENTOS,K,Deportivo,1,1.98,241.216,241.216,,,6158148.0,6158148.0
2015,UR,10,Latina,106,CUATRO VIENTOS,M,"Suelos sin edificar, obras de urbanización y jardinería",112,,,,667.634,5.961,5.9649545E7,532585.22
2015,UR,10,Latina,106,CUATRO VIENTOS,O,Oficinas,421,2.008,40.363,96,,,4.806050998E7,114157.98
2015,UR,10,Latina,106,CUATRO VIENTOS,P,Edificio Singular,2,1.982,447.65,223.825,,,1.2790773971E8,6.395386986E7
2015,UR,10,Latina,106,CUATRO VIENTOS,V,Residencial,2.289,2.007,280.561,123,,,2.5625826835E8,111952.06
2015,UR,10,Latina,106,CUATRO VIENTOS,Y,Sanidad y Beneficencia,4,2.001,45.427,11.357,,,3.253964248E7,8134910.62
2015,UR,10,Latina,107,LAS AGUILAS,A,Almacén-Estacionamiento,2.61,1.988,152.541,58,,,4.446286011E7,17035.58
2015,UR,10,Latina,107,LAS AGUILAS,C,Comercial,1.164,1.974,191.577,165,,,1.3384544267E8,114987.49
2015,UR,10,Latina,107,LAS AGUILAS,E,Cultural,37,1.973,87.029,2.352,,,5.345205127E7,1444650.03
2015,UR,10,Latina,107,LAS AGUILAS,G,Ocio y Hostelería,18,1.968,1.19,66,,,930176.52,51676.47
2015,UR,10,Latina,107,LAS AGUILAS,I,Industrial,55,1.969,5.934,108,,,2939295.08,53441.73
2015,UR,10,Latina,107,LAS AGUILAS,K,Deportivo,19,1.979,140.487,7.394,,,6.524948771E7,3434183.56
2015,UR,10,Latina,107,LAS AGUILAS,M,"Suelos sin edificar, obras de urbanización y jardinería",75,,,,1.269.147,16.922,1.051581426E8,1402108.57
2015,UR,10,Latina,107,LAS AGUILAS,O,Oficinas,79,1.994,12.064,153,,,1.144460852E7,144868.46
2015,UR,10,Latina,107,LAS AGUILAS,P,Edificio Singular,4,1.981,31.067,7.767,,,1.879909923E7,4699774.81
2015,UR,10,Latina,107,LAS AGUILAS,R,Religioso,7,1.989,10.28,1.469,,,8230834.14,1175833.45
2015,UR,10,Latina,107,LAS AGUILAS,V,Residencial,22.927,1.973,1.902.548,83,,,1.39882945258E9,61012.32
2015,UR,10,Latina,107,LAS AGUILAS,Y,Sanidad y Beneficencia,19,1.977,32.091,1.689,,,2.804769875E7,1476194.67
2015,UR,11,Carabanchel,111,COMILLAS,A,Almacén-Estacionamiento,1.644,1.987,134.224,82,,,4.315129773E7,26247.75
2015,UR,11,Carabanchel,111,COMILLAS,C,Comercial,903,1.965,96.127,106,,,1.0277875281E8,113819.22
2015,UR,11,Carabanchel,111,COMILLAS,E,Cultural,8,1.951,15.038,1.88,,,9225884.21,1153235.53
2015,UR,11,Carabanchel,111,COMILLAS,G,Ocio y Hostelería,3,1.303,19.84,6.613,,,2.42997244E7,8099908.13
2015,UR,11,Carabanchel,111,COMILLAS,I,Industrial,112,1.963,24.31,217,,,1.484241594E7,132521.57
2015,UR,11,Carabanchel,111,COMILLAS,K,Deportivo,5,1.984,10.367,2.073,,,4771175.14,954235.03
2015,UR,11,Carabanchel,111,COMILLAS,M,"Suelos sin edificar, obras de urbanización y jardinería",27,,,,9.037,335,6474752.0,239805.63
2015,UR,11,Carabanchel,111,COMILLAS,O,Oficinas,187,1.969,15.921,85,,,1.681330075E7,89910.7
2015,UR,11,Carabanchel,111,COMILLAS,R,Religioso,4,1.969,5.938,1.484,,,3970576.32,992644.08
2015,UR,11,Carabanchel,111,COMILLAS,V,Residencial,10.888,1.966,903.085,83,,,8.7480267009E8,80345.58
2015,UR,11,Carabanchel,112,OPAÑEL,A,Almacén-Estacionamiento,4.861,1.984,240.696,50,,,8.320293298E7,17116.42
2015,UR,11,Carabanchel,112,OPAÑEL,C,Comercial,1.049,1.968,121.05,115,,,1.168294537E8,111372.22
2015,UR,11,Carabanchel,112,OPAÑEL,E,Cultural,16,1.973,38.961,2.435,,,3.177166306E7,1985728.94
2015,UR,11,Carabanchel,112,OPAÑEL,G,Ocio y Hostelería,1,1.97,220,220,,,218464.4,218464.4
2015,UR,11,Carabanchel,112,OPAÑEL,I,Industrial,221,1.968,60.85,275,,,3.926583497E7,177673.46
2015,UR,11,Carabanchel,112,OPAÑEL,K,Deportivo,3,1.992,5.481,1.827,,,3190741.75,1063580.58
2015,UR,11,Carabanchel,112,OPAÑEL,M,"Suelos sin edificar, obras de urbanización y jardinería",67,,,,70.519,1.053,2.363485E7,352758.96
2015,UR,11,Carabanchel,112,OPAÑEL,O,Oficinas,181,1.978,41.429,229,,,3.993993855E7,220662.64
2015,UR,11,Carabanchel,112,OPAÑEL,P,Edificio Singular,1,1.973,412,412,,,323377.91,323377.91
2015,UR,11,Carabanchel,112,OPAÑEL,R,Religioso,5,1.976,44.681,8.936,,,1.01941484E7,2038829.68
2015,UR,11,Carabanchel,112,OPAÑEL,T,Espectáculos,1,1.965,2.425,2.425,,,2524760.88,2524760.88
2015,UR,11,Carabanchel,112,OPAÑEL,V,Residencial,14.898,1.972,1.267.502,85,,,1.19899373568E9,80480.18
2015,UR,11,Carabanchel,112,OPAÑEL,Y,Sanidad y Beneficencia,3,1.999,9.568,3.189,,,9707930.26,3235976.75
2015,UR,11,Carabanchel,113,SAN ISIDRO,A,Almacén-Estacionamiento,6.074,1.994,264.831,44,,,7.28671942E7,11996.57
2015,UR,11,Carabanchel,113,SAN ISIDRO,C,Comercial,1.01,1.969,109.686,109,,,1.0494258849E8,103903.55
2015,UR,11,Carabanchel,113,SAN ISIDRO,E,Cultural,24,1.969,32.407,1.35,,,2.530390624E7,1054329.43
2015,UR,11,Carabanchel,113,SAN ISIDRO,G,Ocio y Hostelería,2,993,486,243,,,479605.99,239803.0
2015,UR,11,Carabanchel,113,SAN ISIDRO,I,Industrial,355,1.972,131.706,371,,,7.484194516E7,210822.38
2015,UR,11,Carabanchel,113,SAN ISIDRO,K,Deportivo,8,1.978,14.864,1.858,,,8997087.07,1124635.88
2015,UR,11,Carabanchel,113,SAN ISIDRO,M,"Suelos sin edificar, obras de urbanización y jardinería",70,,,,325.269,4.647,2.12598971E7,303712.82
2015,UR,11,Carabanchel,113,SAN ISIDRO,O,Oficinas,138,1.986,38.913,282,,,3.384487726E7,245252.73
2015,UR,11,Carabanchel,113,SAN ISIDRO,P,Edificio Singular,2,2.008,16.344,8.172,,,1.283410896E7,6417054.48
2015,UR,11,Carabanchel,113,SAN ISIDRO,R,Religioso,8,1.97,253.034,31.629,,,2.38419797E7,2980247.46
2015,UR,11,Carabanchel,113,SAN ISIDRO,T,Espectáculos,1,1.96,2.375,2.375,,,2294250.0,2294250.0
2015,UR,11,Carabanchel,113,SAN ISIDRO,V,Residencial,17.051,1.975,1.423.254,83,,,1.32534163715E9,77728.09
2015,UR,11,Carabanchel,113,SAN ISIDRO,Y,Sanidad y Beneficencia,20,1.978,20.464,1.023,,,1.77399999E7,886999.99
2015,UR,11,Carabanchel,114,VISTA ALEGRE,A,Almacén-Estacionamiento,3.913,1.983,245.626,63,,,6.353832227E7,16237.75
2015,UR,11,Carabanchel,114,VISTA ALEGRE,C,Comercial,1.987,1.968,291.139,147,,,2.6426267699E8,132995.81
2015,UR,11,Carabanchel,114,VISTA ALEGRE,E,Cultural,35,1.964,67.227,1.921,,,4.74293416E7,1355124.05
2015,UR,11,Carabanchel,114,VISTA ALEGRE,G,Ocio y Hostelería,9,1.965,5.576,620,,,4906273.79,545141.53
2015,UR,11,Carabanchel,114,VISTA ALEGRE,I,Industrial,232,1.965,44.483,192,,,2.954333275E7,127341.95
2015,UR,11,Carabanchel,114,VISTA ALEGRE,K,Deportivo,8,1.982,32.486,4.061,,,2.115730417E7,2644663.02
2015,UR,11,Carabanchel,114,VISTA ALEGRE,M,"Suelos sin edificar, obras de urbanización y jardinería",43,,,,206.411,4.8,4.91511904E7,1143050.94
2015,UR,11,Carabanchel,114,VISTA ALEGRE,O,Oficinas,145,1.97,47.509,328,,,5.004036393E7,345105.96
2015,UR,11,Carabanchel,114,VISTA ALEGRE,P,Edificio Singular,2,1.996,14.884,7.442,,,1.489713138E7,7448565.69
2015,UR,11,Carabanchel,114,VISTA ALEGRE,R,Religioso,16,1.961,34.356,2.147,,,6952887.38,434555.46
2015,UR,11,Carabanchel,114,VISTA ALEGRE,V,Residencial,19.189,1.97,1.617.975,84,,,1.46181796211E9,76180.0
2015,UR,11,Carabanchel,114,VISTA ALEGRE,Y,Sanidad y Beneficencia,18,1.975,15.235,846,,,1.327755054E7,737641.7
2015,UR,11,Carabanchel,115,PUERTA BONITA,A,Almacén-Estacionamiento,3.999,1.961,182.548,46,,,6.005725681E7,15018.07
2015,UR,11,Carabanchel,115,PUERTA BONITA,C,Comercial,755,1.97,72.318,96,,,6.9510436E7,92066.8
2015,UR,11,Carabanchel,115,PUERTA BONITA,E,Cultural,24,1.951,147.325,6.139,,,9.515038096E7,3964599.21
2015,UR,11,Carabanchel,115,PUERTA BONITA,G,Ocio y Hostelería,3,1.978,2.548,849,,,3909689.87,1303229.96
2015,UR,11,Carabanchel,115,PUERTA BONITA,I,Industrial,163,1.968,35.985,221,,,2.10573085E7,129185.94
2015,UR,11,Carabanchel,115,PUERTA BONITA,K,Deportivo,8,1.978,2.383,298,,,1666383.82,208297.98
2015,UR,11,Carabanchel,115,PUERTA BONITA,M,"Suelos sin edificar, obras de urbanización y jardinería",64,,,,136.178,2.128,1.55288429E7,242638.17
2015,UR,11,Carabanchel,115,PUERTA BONITA,O,Oficinas,76,1.972,7.876,104,,,7615024.16,100197.69
2015,UR,11,Carabanchel,115,PUERTA BONITA,P,Edificio Singular,3,1.96,6.936,2.312,,,4946680.2,1648893.4
2015,UR,11,Carabanchel,115,PUERTA BONITA,R,Religioso,8,1.954,7.675,959,,,4498299.64,562287.45
2015,UR,11,Carabanchel,115,PUERTA BONITA,V,Residencial,13.975,1.974,1.138.488,81,,,1.03682419146E9,74191.36
2015,UR,11,Carabanchel,115,PUERTA BONITA,Y,Sanidad y Beneficencia,5,1.977,65.81,13.162,,,5.938668855E7,1.187733771E7
